date,temp,rain_in,snow_in,pct_cloud_cover,traffic_volume,holiday,year,month_day,month,day,weekday
2018-01-11,17.80360000000003,0.21,2.4,80.82222222222222,121335.0,None,2018,01-11,1,11,Thursday
2018-01-12,-3.8897499999999616,0.0,0.0,3.1666666666666665,82149.0,None,2018,01-12,1,12,Friday
2018-01-13,-5.706999999999955,0.0,0.0,2.6666666666666665,63585.0,None,2018,01-13,1,13,Saturday
2018-01-14,8.052975609756146,0.17,3.3,75.7560975609756,96856.0,None,2018,01-14,1,14,Sunday
2018-01-15,6.204772727272768,0.0,0.0,85.45454545454545,114242.0,Martin Luther King Jr. Day,2018,01-15,1,15,Monday
2018-01-16,1.9026153846154332,0.0,0.0,21.884615384615383,89723.0,None,2018,01-16,1,16,Tuesday
2018-01-17,13.422500000000047,0.0,0.0,9.125,80855.0,None,2018,01-17,1,17,Wednesday
2018-01-18,29.56921739130438,0.0,0.0,31.73913043478261,86436.0,None,2018,01-18,1,18,Thursday
2018-01-19,34.26275000000003,0.0,0.0,44.375,89515.0,None,2018,01-19,1,19,Friday
2018-01-20,31.18485714285719,0.0,0.0,37.107142857142854,77417.0,None,2018,01-20,1,20,Saturday
2018-01-21,35.067500000000045,0.0,0.0,63.875,56688.0,None,2018,01-21,1,21,Sunday
2018-01-22,30.235600000000076,1.03,12.4,83.4888888888889,97724.0,None,2018,01-22,1,22,Monday
2018-01-23,21.181250000000045,0.0,0.0,42.416666666666664,62574.0,None,2018,01-23,1,23,Tuesday
2018-01-24,19.61528000000003,0.0,0.0,74.56,85354.0,None,2018,01-24,1,24,Wednesday
2018-01-25,26.011860465116307,0.01,0.1,85.93023255813954,162557.0,None,2018,01-25,1,25,Thursday
2018-01-26,36.34733333333337,0.0,0.0,28.85185185185185,93925.0,None,2018,01-26,1,26,Friday
2018-01-27,27.411500000000043,0.0,0.0,25.916666666666668,76086.0,None,2018,01-27,1,27,Saturday
2018-01-28,17.214800000000054,0.0,0.0,75.08,66636.0,None,2018,01-28,1,28,Sunday
2018-01-29,8.15525000000004,0.0,0.0,2.9583333333333335,84480.0,None,2018,01-29,1,29,Monday
2018-01-30,12.62150000000004,0.0,0.0,28.958333333333332,86092.0,None,2018,01-30,1,30,Tuesday
2018-01-31,26.226200000000055,0.13,2.1,53.96666666666667,97122.0,None,2018,01-31,1,31,Wednesday
2018-02-01,1.5597500000000368,0.0,0.0,11.708333333333334,88945.0,None,2018,02-01,2,1,Thursday
2018-02-02,0.8937500000000448,0.0,0.0,42.333333333333336,92177.0,None,2018,02-02,2,2,Friday
2018-02-03,14.162450000000055,0.15,2.5,88.75,113970.0,None,2018,02-03,2,3,Saturday
2018-02-04,1.1126428571428941,0.0,0.0,17.142857142857142,56380.0,None,2018,02-04,2,4,Sunday
2018-02-05,4.243307692307732,0.0,0.0,18.03846153846154,93213.0,None,2018,02-05,2,5,Monday
2018-02-06,0.874250000000048,0.0,0.0,26.041666666666668,84006.0,None,2018,02-06,2,6,Tuesday
2018-02-07,6.3410000000000375,0.02,0.6,47.78125,102652.0,None,2018,02-07,2,7,Wednesday
2018-02-08,8.141333333333387,0.01,0.1,65.11111111111111,100274.0,None,2018,02-08,2,8,Thursday
2018-02-09,5.990750000000052,0.0,0.0,28.291666666666668,90607.0,None,2018,02-09,2,9,Friday
2018-02-10,4.664750000000042,0.0,0.0,4.041666666666667,75280.0,None,2018,02-10,2,10,Saturday
2018-02-11,6.845750000000051,0.0,0.0,3.4583333333333335,61645.0,None,2018,02-11,2,11,Sunday
2018-02-12,4.2357500000000385,0.0,0.0,41.208333333333336,82071.0,None,2018,02-12,2,12,Monday
2018-02-13,18.077000000000044,0.0,0.0,38.375,89692.0,None,2018,02-13,2,13,Tuesday
2018-02-14,27.32128571428577,0.0,0.0,1.8571428571428572,96557.0,None,2018,02-14,2,14,Wednesday
2018-02-15,30.93944000000004,0.0,0.0,50.0,91939.0,None,2018,02-15,2,15,Thursday
2018-02-16,10.145750000000046,0.0,0.0,18.041666666666668,89468.0,None,2018,02-16,2,16,Friday
2018-02-17,25.749846153846207,0.01,0.0,34.46153846153846,76487.0,None,2018,02-17,2,17,Saturday
2018-02-18,28.571750000000055,0.0,0.0,51.833333333333336,57077.0,None,2018,02-18,2,18,Sunday
2018-02-19,21.47658536585369,0.13,0.8,85.02439024390245,109565.0,Washington's Birthday,2018,02-19,2,19,Monday
2018-02-20,18.329529411764753,0.05,0.3,77.08823529411765,109235.0,None,2018,02-20,2,20,Tuesday
2018-02-21,9.617750000000031,0.0,0.0,10.25,86355.0,None,2018,02-21,2,21,Wednesday
2018-02-22,18.583793103448315,0.3,3.3,64.41379310344827,98408.0,None,2018,02-22,2,22,Thursday
2018-02-23,26.0296571428572,0.15,2.3,61.4,101880.0,None,2018,02-23,2,23,Friday
2018-02-24,15.464206896551765,0.51,6.0,53.37931034482759,129805.0,None,2018,02-24,2,24,Saturday
2018-02-25,22.485200000000034,0.0,0.0,59.5,55786.0,None,2018,02-25,2,25,Sunday
2018-02-26,27.15200000000003,0.0,0.0,5.708333333333333,82324.0,None,2018,02-26,2,26,Monday
2018-02-27,28.43381818181821,0.0,0.0,41.21212121212121,127362.0,None,2018,02-27,2,27,Tuesday
2018-02-28,32.16875000000004,0.0,0.0,37.916666666666664,88461.0,None,2018,02-28,2,28,Wednesday
2018-03-01,31.38275000000004,0.0,0.0,17.666666666666668,90445.0,None,2018,03-01,3,1,Thursday
2018-03-02,25.356666666666708,0.0,0.0,36.44444444444444,101508.0,None,2018,03-02,3,2,Friday
2018-03-03,39.315500000000036,0.0,0.0,56.583333333333336,73836.0,None,2018,03-03,3,3,Saturday
2018-03-04,37.21788235294121,0.07,0.0,87.3529411764706,77080.0,None,2018,03-04,3,4,Sunday
2018-03-05,32.90689361702133,0.34,3.6,90.0,105310.0,None,2018,03-05,3,5,Monday
2018-03-06,28.86234285714289,0.07,1.1,75.97142857142858,103856.0,None,2018,03-06,3,6,Tuesday
2018-03-07,19.295600000000036,0.0,0.0,29.68,89489.0,None,2018,03-07,3,7,Wednesday
2018-03-08,18.871250000000035,0.0,0.0,10.875,92419.0,None,2018,03-08,3,8,Thursday
2018-03-09,22.869846153846197,0.0,0.0,24.115384615384617,105698.0,None,2018,03-09,3,9,Friday
2018-03-10,29.245217391304386,0.0,0.0,84.17391304347827,76504.0,None,2018,03-10,3,10,Saturday
2018-03-11,32.88245000000004,0.01,0.1,88.875,81978.0,None,2018,03-11,3,11,Sunday
2018-03-12,30.752000000000027,0.0,0.0,4.375,85415.0,None,2018,03-12,3,12,Monday
2018-03-13,28.72850000000003,0.0,0.0,7.458333333333333,88591.0,None,2018,03-13,3,13,Tuesday
2018-03-14,32.40425000000005,0.0,0.0,3.5833333333333335,88631.0,None,2018,03-14,3,14,Wednesday
2018-03-15,31.402869565217426,0.0,0.0,2.5652173913043477,89028.0,None,2018,03-15,3,15,Thursday
2018-03-16,29.573130434782648,0.0,0.0,17.26086956521739,91759.0,None,2018,03-16,3,16,Friday
2018-03-17,33.74750000000005,0.0,0.0,2.1666666666666665,77456.0,None,2018,03-17,3,17,Saturday
2018-03-18,32.954750000000054,0.0,0.0,60.083333333333336,61415.0,None,2018,03-18,3,18,Sunday
2018-03-19,36.19925000000003,0.0,0.0,77.375,86417.0,None,2018,03-19,3,19,Monday
2018-03-20,29.458000000000045,0.08,0.4,84.68888888888888,177895.0,None,2018,03-20,3,20,Tuesday
2018-03-21,28.93307692307695,0.0,0.0,70.92307692307692,100686.0,None,2018,03-21,3,21,Wednesday
2018-03-22,35.33525000000005,0.0,0.0,65.54166666666667,92045.0,None,2018,03-22,3,22,Thursday
2018-03-23,33.12950000000004,0.0,0.0,44.166666666666664,94585.0,None,2018,03-23,3,23,Friday
2018-03-24,34.55200000000005,0.0,0.0,28.833333333333332,72586.0,None,2018,03-24,3,24,Saturday
2018-03-25,35.14775000000004,0.0,0.0,47.833333333333336,61281.0,None,2018,03-25,3,25,Sunday
2018-03-26,34.37725581395352,0.38,0.8,88.53488372093024,141169.0,None,2018,03-26,3,26,Monday
2018-03-27,36.16563636363639,0.0,0.0,65.84848484848484,107993.0,None,2018,03-27,3,27,Tuesday
2018-03-28,39.367538461538516,0.0,0.0,36.23076923076923,99287.0,None,2018,03-28,3,28,Wednesday
2018-03-29,30.992782608695695,0.0,0.0,7.521739130434782,93059.0,None,2018,03-29,3,29,Thursday
2018-03-30,31.534160000000043,0.14,1.8,55.92,94239.0,None,2018,03-30,3,30,Friday
2018-03-31,26.88848648648654,0.1,1.0,62.4054054054054,74337.0,None,2018,03-31,3,31,Saturday
2018-04-01,19.628750000000043,0.0,0.0,5.25,58294.0,None,2018,04-01,4,1,Sunday
2018-04-02,27.13437500000005,0.14,1.5,64.78125,113962.0,None,2018,04-02,4,2,Monday
2018-04-03,28.096037735849116,0.57,7.5,90.0,157923.0,None,2018,04-03,4,3,Tuesday
2018-04-04,20.37333333333338,0.0,0.0,27.59259259259259,83742.0,None,2018,04-04,4,4,Wednesday
2018-04-05,23.220320000000044,0.0,0.0,26.0,98331.0,None,2018,04-05,4,5,Thursday
2018-04-06,19.571000000000037,0.0,0.0,20.846153846153847,101819.0,None,2018,04-06,4,6,Friday
2018-04-07,20.817500000000035,0.0,0.0,7.5,76916.0,None,2018,04-07,4,7,Saturday
2018-04-08,24.75182352941181,0.11,1.2,57.705882352941174,81721.0,None,2018,04-08,4,8,Sunday
2018-04-09,28.424000000000053,0.0,0.1,66.66666666666667,110803.0,None,2018,04-09,4,9,Monday
2018-04-10,33.989750000000036,0.0,0.0,73.54166666666667,88410.0,None,2018,04-10,4,10,Tuesday
2018-04-11,37.1611586206897,0.03,0.0,53.6551724137931,100889.0,None,2018,04-11,4,11,Wednesday
2018-04-12,41.04536000000004,0.0,0.0,56.84,93676.0,None,2018,04-12,4,12,Thursday
2018-04-13,36.147500000000065,0.31,1.1,77.79166666666667,169506.0,None,2018,04-13,4,13,Friday
2018-04-14,27.079382352941224,0.79,11.1,90.05882352941177,82048.0,None,2018,04-14,4,14,Saturday
2018-04-15,25.230800000000038,0.22,3.5,90.0,68343.0,None,2018,04-15,4,15,Sunday
2018-04-16,28.44800000000004,0.0,0.1,80.03703703703704,78004.0,None,2018,04-16,4,16,Monday
2018-04-17,33.935750000000034,0.0,0.0,13.041666666666666,90755.0,None,2018,04-17,4,17,Tuesday
2018-04-18,35.31000000000004,0.0,0.0,62.51851851851852,108298.0,None,2018,04-18,4,18,Wednesday
2018-04-19,37.97675000000004,0.0,0.0,13.625,93308.0,None,2018,04-19,4,19,Thursday
2018-04-20,38.86325000000004,0.0,0.0,29.375,95736.0,None,2018,04-20,4,20,Friday
2018-04-21,44.175500000000035,0.0,0.0,17.083333333333332,77498.0,None,2018,04-21,4,21,Saturday
2018-04-22,47.63450000000005,0.0,0.0,9.166666666666666,64705.0,None,2018,04-22,4,22,Sunday
2018-04-23,51.83225000000002,0.0,0.0,4.083333333333333,87174.0,None,2018,04-23,4,23,Monday
2018-04-24,50.51975000000004,0.0,0.0,30.833333333333332,89266.0,None,2018,04-24,4,24,Tuesday
2018-04-25,46.17050000000004,0.0,0.0,9.458333333333334,89395.0,None,2018,04-25,4,25,Wednesday
2018-04-26,51.62750000000005,0.0,0.0,10.833333333333334,93331.0,None,2018,04-26,4,26,Thursday
2018-04-27,49.51025000000004,0.0,0.0,32.458333333333336,96921.0,None,2018,04-27,4,27,Friday
2018-04-28,45.359000000000044,0.0,0.0,32.208333333333336,77380.0,None,2018,04-28,4,28,Saturday
2018-04-29,53.70800000000003,0.0,0.0,1.8333333333333333,63544.0,None,2018,04-29,4,29,Sunday
2018-04-30,64.01428571428575,0.04,0.0,25.892857142857142,100286.0,None,2018,04-30,4,30,Monday
2018-05-01,65.22152000000001,0.43,0.0,43.56,88857.0,None,2018,05-01,5,1,Tuesday
2018-05-02,56.12758181818186,0.04,0.0,52.484848484848484,94198.0,None,2018,05-02,5,2,Wednesday
2018-05-03,61.30536800000004,0.0,0.0,33.68,93975.0,None,2018,05-03,5,3,Thursday
2018-05-04,65.22875000000003,0.0,0.0,14.125,95393.0,None,2018,05-04,5,4,Friday
2018-05-05,66.93333333333337,0.08,0.0,27.703703703703702,81836.0,None,2018,05-05,5,5,Saturday
2018-05-06,62.79872000000003,0.0,0.0,16.24,59656.0,None,2018,05-06,5,6,Sunday
2018-05-07,70.82967500000004,0.0,0.0,18.458333333333332,85860.0,None,2018,05-07,5,7,Monday
2018-05-08,65.31912500000004,0.37,0.0,39.71875,114509.0,None,2018,05-08,5,8,Tuesday
2018-05-09,58.32346470588238,0.11,0.0,66.52941176470588,130327.0,None,2018,05-09,5,9,Wednesday
2018-05-10,52.700225000000025,0.0,0.0,38.333333333333336,93174.0,None,2018,05-10,5,10,Thursday
2018-05-11,49.615571428571464,0.0,0.0,58.214285714285715,111709.0,None,2018,05-11,5,11,Friday
2018-05-12,53.4788461538462,0.01,0.0,47.26923076923077,75514.0,None,2018,05-12,5,12,Saturday
2018-05-13,56.68475000000004,0.0,0.0,26.166666666666668,58399.0,None,2018,05-13,5,13,Sunday
2018-05-14,62.654000000000025,0.18,0.0,57.794117647058826,117665.0,None,2018,05-14,5,14,Monday
2018-05-15,61.62363636363642,0.0,0.0,10.181818181818182,99846.0,None,2018,05-15,5,15,Tuesday
2018-05-16,69.76175000000005,0.0,0.0,11.375,91859.0,None,2018,05-16,5,16,Wednesday
2018-05-17,71.06675000000004,0.0,0.0,26.958333333333332,92573.0,None,2018,05-17,5,17,Thursday
2018-05-18,70.87208000000005,0.01,0.0,25.0,96383.0,None,2018,05-18,5,18,Friday
2018-05-19,59.16476923076928,0.02,0.0,68.42307692307692,73947.0,None,2018,05-19,5,19,Saturday
2018-05-20,57.15200000000004,0.0,0.0,22.416666666666668,55976.0,None,2018,05-20,5,20,Sunday
2018-05-21,60.80761538461544,0.0,0.0,72.03846153846153,95307.0,None,2018,05-21,5,21,Monday
2018-05-22,63.828846153846186,0.0,0.0,61.23076923076923,97202.0,None,2018,05-22,5,22,Tuesday
2018-05-23,70.05488000000003,0.0,0.0,41.76,96333.0,None,2018,05-23,5,23,Wednesday
2018-05-24,76.74020000000004,0.61,0.0,38.333333333333336,103472.0,None,2018,05-24,5,24,Thursday
2018-05-25,73.52054545454548,0.16,0.0,45.303030303030305,106077.0,None,2018,05-25,5,25,Friday
2018-05-26,78.12950000000002,0.0,0.0,4.916666666666667,61617.0,None,2018,05-26,5,26,Saturday
2018-05-27,77.50002500000004,0.0,0.0,26.583333333333332,57775.0,None,2018,05-27,5,27,Sunday
2018-05-28,82.27290714285719,0.01,0.0,38.857142857142854,63097.0,Memorial Day,2018,05-28,5,28,Monday
2018-05-29,74.68481081081086,0.89,0.0,53.2972972972973,122502.0,None,2018,05-29,5,29,Tuesday
2018-05-30,69.25150000000002,0.07,0.0,67.30555555555556,129985.0,None,2018,05-30,5,30,Wednesday
2018-05-31,69.49224390243906,0.0,0.0,41.829268292682926,144306.0,None,2018,05-31,5,31,Thursday
2018-06-01,69.99950000000004,0.0,0.0,41.333333333333336,94900.0,None,2018,06-01,6,1,Friday
2018-06-02,61.97900000000003,0.17,0.0,71.11111111111111,124804.0,None,2018,06-02,6,2,Saturday
2018-06-03,61.39250000000004,0.0,0.0,52.833333333333336,64723.0,None,2018,06-03,6,3,Sunday
2018-06-04,68.86625000000004,0.0,0.0,17.416666666666668,87171.0,None,2018,06-04,6,4,Monday
2018-06-05,69.78125000000003,0.0,0.0,9.083333333333334,90467.0,None,2018,06-05,6,5,Tuesday
2018-06-06,68.13564285714288,0.21,0.0,46.607142857142854,112832.0,None,2018,06-06,6,6,Wednesday
2018-06-07,68.00216000000003,0.0,0.0,38.48,96912.0,None,2018,06-07,6,7,Thursday
2018-06-08,67.84206451612908,0.01,0.0,63.516129032258064,121035.0,None,2018,06-08,6,8,Friday
2018-06-09,68.20511627906983,0.22,0.0,70.95348837209302,139720.0,None,2018,06-09,6,9,Saturday
2018-06-10,69.36575000000005,0.0,0.0,58.958333333333336,54535.0,None,2018,06-10,6,10,Sunday
2018-06-11,67.67985714285719,0.04,0.0,74.21428571428571,101029.0,None,2018,06-11,6,11,Monday
2018-06-12,70.99952000000003,0.0,0.0,66.4,89468.0,None,2018,06-12,6,12,Tuesday
2018-06-13,68.92550000000004,0.01,0.0,9.791666666666666,89348.0,None,2018,06-13,6,13,Wednesday
2018-06-14,71.86925000000004,0.0,0.0,39.958333333333336,91149.0,None,2018,06-14,6,14,Thursday
2018-06-15,79.12469230769233,0.0,0.0,37.80769230769231,101480.0,None,2018,06-15,6,15,Friday
2018-06-16,75.95500000000006,0.76,0.0,50.77777777777778,106207.0,None,2018,06-16,6,16,Saturday
2018-06-17,80.75882352941184,0.18,0.0,45.294117647058826,82900.0,None,2018,06-17,6,17,Sunday
2018-06-18,71.04241860465122,0.4,0.0,81.04651162790698,139645.0,None,2018,06-18,6,18,Monday
2018-06-19,65.43418181818184,0.59,0.0,87.36363636363636,215746.0,None,2018,06-19,6,19,Tuesday
2018-06-20,70.39053846153851,0.0,0.0,76.96153846153847,95265.0,None,2018,06-20,6,20,Wednesday
2018-06-21,70.17224000000002,0.0,0.0,31.36,98012.0,None,2018,06-21,6,21,Thursday
2018-06-22,70.13975000000003,0.0,0.0,19.5,93684.0,None,2018,06-22,6,22,Friday
2018-06-23,69.0291034482759,0.0,0.0,24.96551724137931,80673.0,None,2018,06-23,6,23,Saturday
2018-06-24,71.09792857142862,0.09,0.0,37.964285714285715,74946.0,None,2018,06-24,6,24,Sunday
2018-06-25,72.52733333333337,0.0,0.0,37.888888888888886,95373.0,None,2018,06-25,6,25,Monday
2018-06-26,67.70536842105265,1.1,0.0,79.78947368421052,120558.0,None,2018,06-26,6,26,Tuesday
2018-06-27,71.40425000000006,0.0,0.0,63.916666666666664,90191.0,None,2018,06-27,6,27,Wednesday
2018-06-28,74.93830769230773,0.0,0.0,15.076923076923077,98953.0,None,2018,06-28,6,28,Thursday
2018-06-29,84.98750000000003,0.0,0.0,19.833333333333332,90578.0,None,2018,06-29,6,29,Friday
2018-06-30,82.11992000000005,0.0,0.0,52.28,68313.0,None,2018,06-30,6,30,Saturday
2018-07-01,69.2035675675676,1.16,0.0,62.5945945945946,89575.0,None,2018,07-01,7,1,Sunday
2018-07-02,74.96525000000003,0.0,0.0,17.541666666666668,81708.0,None,2018,07-02,7,2,Monday
2018-07-03,74.40613793103452,0.02,0.0,40.827586206896555,105211.0,None,2018,07-03,7,3,Tuesday
2018-07-04,75.71720000000005,0.67,0.0,36.166666666666664,61798.0,Independence Day,2018,07-04,7,4,Wednesday
2018-07-05,74.96816000000003,0.0,0.0,18.48,78366.0,None,2018,07-05,7,5,Thursday
2018-07-06,70.60025000000003,0.0,0.0,15.791666666666666,79773.0,None,2018,07-06,7,6,Friday
2018-07-07,73.98500000000006,0.0,0.0,2.3333333333333335,64126.0,None,2018,07-07,7,7,Saturday
2018-07-08,78.24500000000002,0.0,0.0,9.833333333333334,61382.0,None,2018,07-08,7,8,Sunday
2018-07-09,78.53969230769233,0.0,0.0,35.26923076923077,87760.0,None,2018,07-09,7,9,Monday
2018-07-10,72.72176000000006,0.0,0.0,31.8,91841.0,None,2018,07-10,7,10,Tuesday
2018-07-11,78.27575000000003,0.0,0.0,42.875,88173.0,None,2018,07-11,7,11,Wednesday
2018-07-12,78.43576470588242,2.13,0.0,51.1764705882353,118448.0,None,2018,07-12,7,12,Thursday
2018-07-13,73.16681818181824,0.08,0.0,53.04545454545455,154146.0,None,2018,07-13,7,13,Friday
2018-07-14,73.55935294117651,0.0,0.0,27.205882352941178,80547.0,None,2018,07-14,7,14,Saturday
2018-07-15,76.23430769230774,0.0,0.0,29.923076923076923,61182.0,None,2018,07-15,7,15,Sunday
2018-07-16,73.82375000000006,0.0,0.0,11.875,83653.0,None,2018,07-16,7,16,Monday
2018-07-17,71.04500000000003,0.0,0.0,20.333333333333332,86574.0,None,2018,07-17,7,17,Tuesday
2018-07-18,71.08475000000003,0.0,0.0,39.625,89080.0,None,2018,07-18,7,18,Wednesday
2018-07-19,68.72900000000003,0.08,0.0,64.44444444444444,138944.0,None,2018,07-19,7,19,Thursday
2018-07-20,67.59280000000005,0.09,0.0,84.55555555555556,156288.0,None,2018,07-20,7,20,Friday
2018-07-21,71.38325000000003,0.0,0.0,31.0,71905.0,None,2018,07-21,7,21,Saturday
2018-07-22,70.76750000000006,0.0,0.0,31.583333333333332,63928.0,None,2018,07-22,7,22,Sunday
2018-07-23,70.25660000000006,0.0,0.0,27.666666666666668,100277.0,None,2018,07-23,7,23,Monday
2018-07-24,72.89450000000005,0.0,0.0,7.083333333333333,87191.0,None,2018,07-24,7,24,Tuesday
2018-07-25,70.62466666666671,0.0,0.0,46.03703703703704,107522.0,None,2018,07-25,7,25,Wednesday
2018-07-26,64.21376923076926,0.08,0.0,56.42307692307692,100724.0,None,2018,07-26,7,26,Thursday
2018-07-27,66.49775000000004,0.0,0.0,20.0,88640.0,None,2018,07-27,7,27,Friday
2018-07-28,66.52256000000007,0.13,0.0,27.28,66979.0,None,2018,07-28,7,28,Saturday
2018-07-29,69.06500000000005,0.0,0.0,28.733333333333334,83062.0,None,2018,07-29,7,29,Sunday
2018-07-30,69.80072000000004,0.0,0.0,14.04,88953.0,None,2018,07-30,7,30,Monday
2018-07-31,72.43850000000005,0.0,0.0,13.125,85180.0,None,2018,07-31,7,31,Tuesday
2018-08-01,68.06331034482763,0.23,0.0,77.58620689655173,112784.0,None,2018,08-01,8,1,Wednesday
2018-08-02,62.226500000000065,0.0,0.0,62.666666666666664,88355.0,None,2018,08-02,8,2,Thursday
2018-08-03,69.09968750000003,1.02,0.0,42.46875,113391.0,None,2018,08-03,8,3,Friday
2018-08-04,72.13945454545458,0.04,0.0,55.60606060606061,93493.0,None,2018,08-04,8,4,Saturday
2018-08-05,75.65969230769235,0.0,0.0,29.653846153846153,65325.0,None,2018,08-05,8,5,Sunday
2018-08-06,70.83296774193552,0.0,0.0,39.354838709677416,110479.0,None,2018,08-06,8,6,Monday
2018-08-07,70.65763571428576,0.0,0.0,40.0,103898.0,None,2018,08-07,8,7,Tuesday
2018-08-08,73.71292307692312,0.0,0.0,11.461538461538462,91730.0,None,2018,08-08,8,8,Wednesday
2018-08-09,74.58509677419356,0.0,0.0,26.774193548387096,111274.0,None,2018,08-09,8,9,Thursday
2018-08-10,74.20496000000007,0.0,0.0,7.2,91443.0,None,2018,08-10,8,10,Friday
2018-08-11,72.81903448275865,0.0,0.0,8.10344827586207,74793.0,None,2018,08-11,8,11,Saturday
2018-08-12,73.47664516129036,0.0,0.0,3.4193548387096775,69637.0,None,2018,08-12,8,12,Sunday
2018-08-13,78.91475000000004,0.0,0.0,4.041666666666667,83381.0,None,2018,08-13,8,13,Monday
2018-08-14,77.56850000000004,0.0,0.0,47.958333333333336,89523.0,None,2018,08-14,8,14,Tuesday
2018-08-15,74.62625000000004,0.0,0.0,21.375,86929.0,None,2018,08-15,8,15,Wednesday
2018-08-16,74.25176000000005,0.0,0.0,29.28,94864.0,None,2018,08-16,8,16,Thursday
2018-08-17,72.24315384615389,0.0,0.0,29.884615384615383,94498.0,None,2018,08-17,8,17,Friday
2018-08-18,69.52127272727279,0.0,0.0,19.96969696969697,92156.0,None,2018,08-18,8,18,Saturday
2018-08-19,73.79525000000005,0.0,0.0,24.25,66598.0,None,2018,08-19,8,19,Sunday
2018-08-20,70.95380000000003,0.09,0.0,53.375,153150.0,None,2018,08-20,8,20,Monday
2018-08-21,65.98527500000004,0.0,0.0,55.833333333333336,87295.0,None,2018,08-21,8,21,Tuesday
2018-08-22,66.46175000000005,0.0,0.0,7.125,88694.0,None,2018,08-22,8,22,Wednesday
2018-08-23,68.3232173913044,0.0,0.0,33.26086956521739,91496.0,State Fair,2018,08-23,8,23,Thursday
2018-08-24,66.54022950819682,1.05,0.0,87.80327868852459,257191.0,None,2018,08-24,8,24,Friday
2018-08-25,66.79680000000005,0.0,0.0,68.28888888888889,120975.0,None,2018,08-25,8,25,Saturday
2018-08-26,70.83418181818186,0.0,0.0,41.61363636363637,101732.0,None,2018,08-26,8,26,Sunday
2018-08-27,75.04358620689659,0.15,0.0,57.06896551724138,95313.0,None,2018,08-27,8,27,Monday
2018-08-28,62.45013953488378,0.18,0.0,83.72093023255815,160934.0,None,2018,08-28,8,28,Tuesday
2018-08-29,58.863071428571466,0.0,0.0,48.32142857142857,110186.0,None,2018,08-29,8,29,Wednesday
2018-08-30,63.586000000000055,0.0,0.0,21.51851851851852,100680.0,None,2018,08-30,8,30,Thursday
2018-08-31,73.3394545454546,0.07,0.0,65.27272727272727,113142.0,None,2018,08-31,8,31,Friday
2018-09-01,75.21862068965524,0.0,0.0,39.96551724137931,90462.0,None,2018,09-01,9,1,Saturday
2018-09-02,72.02356250000005,0.25,0.0,38.96875,74807.0,None,2018,09-02,9,2,Sunday
2018-09-03,68.77902325581397,0.02,0.0,61.651162790697676,87250.0,Labor Day,2018,09-03,9,3,Monday
2018-09-04,70.39193442622955,1.18,0.0,83.72131147540983,221060.0,None,2018,09-04,9,4,Tuesday
2018-09-05,65.68250000000005,0.02,0.0,55.71875,110251.0,None,2018,09-05,9,5,Wednesday
